ticker,calendar_quarter,capex,diluted_shares,eps_diluted,gross_profit,net_income,operating_income,revenue,gross_margin,operating_margin,net_margin,eps_diluted_calc
AMD,2016Q4,,931000000.0,-0.06,351000000.0,-51000000.0,-3000000.0,1106000000.0,0.31735985533453887,-0.0027124773960217,-0.0461121157323689,-0.05477980665950591
AMD,2017Q1,,939000000.0,-0.08,331000000.0,-73000000.0,-29000000.0,1178000000.0,0.28098471986417656,-0.02461799660441426,-0.06196943972835314,-0.0777422790202343
AMD,2017Q2,,945000000.0,-0.02,404000000.0,-16000000.0,25000000.0,1151000000.0,0.3509991311902693,0.021720243266724587,-0.013900955690703735,-0.016931216931216932
AMD,2017Q3,,1042000000.0,0.07,573000000.0,71000000.0,126000000.0,1584000000.0,0.36174242424242425,0.07954545454545454,0.04482323232323232,0.06813819577735125
AMD,2017Q4,,1037000000.0,0.06,515000000.0,61000000.0,82000000.0,1340000000.0,0.3843283582089552,0.06119402985074627,0.04552238805970149,0.058823529411764705
AMD,2018Q1,,1039000000.0,0.08,597000000.0,81000000.0,120000000.0,1647000000.0,0.36247723132969034,0.07285974499089254,0.04918032786885246,0.07795957651588066
AMD,2018Q2,,1147000000.0,0.11,652000000.0,116000000.0,153000000.0,1756000000.0,0.3712984054669704,0.08712984054669703,0.06605922551252848,0.1011333914559721
AMD,2018Q3,,1076000000.0,0.09,661000000.0,102000000.0,150000000.0,1653000000.0,0.3998790078644888,0.09074410163339383,0.06170598911070781,0.09479553903345725
AMD,2018Q4,,1079000000.0,0.04,537000000.0,38000000.0,28000000.0,1419000000.0,0.3784355179704017,0.019732205778717406,0.026779422128259338,0.03521779425393883
AMD,2019Q1,,1094000000.0,0.01,521000000.0,16000000.0,38000000.0,1272000000.0,0.40959119496855345,0.029874213836477988,0.012578616352201259,0.014625228519195612
AMD,2019Q2,,1109000000.0,0.03,621000000.0,35000000.0,59000000.0,1531000000.0,0.40561724363161333,0.038536903984323974,0.022860875244937948,0.031559963931469794
AMD,2019Q3,,1117000000.0,0.11,777000000.0,120000000.0,186000000.0,1801000000.0,0.4314269850083287,0.10327595780122155,0.06662965019433648,0.10743061772605192
AMD,2019Q4,,1188000000.0,0.15,949000000.0,170000000.0,348000000.0,2127000000.0,0.4461683121767748,0.16361071932299012,0.07992477668077104,0.14309764309764308
AMD,2020Q1,,1224000000.0,0.14,818000000.0,162000000.0,177000000.0,1786000000.0,0.458006718924972,0.09910414333706608,0.09070548712206047,0.1323529411764706
AMD,2020Q2,,1227000000.0,0.13,848000000.0,157000000.0,173000000.0,1932000000.0,0.4389233954451346,0.08954451345755693,0.08126293995859213,0.12795436022819887
AMD,2020Q3,,1215000000.0,0.32,1230000000.0,390000000.0,449000000.0,2801000000.0,0.4391288825419493,0.1602998928953945,0.13923598714744734,0.32098765432098764
AMD,2020Q4,,1226000000.0,1.45,1451000000.0,1781000000.0,570000000.0,3244000000.0,0.4472872996300863,0.17570900123304561,0.5490135635018496,1.4526916802610115
AMD,2021Q1,,1231000000.0,0.45,1587000000.0,555000000.0,662000000.0,3445000000.0,0.4606676342525399,0.19216255442670538,0.16110304789550073,0.45085296506904954
AMD,2021Q2,,1232000000.0,0.58,1830000000.0,710000000.0,831000000.0,3850000000.0,0.4753246753246753,0.21584415584415584,0.18441558441558442,0.5762987012987013
AMD,2021Q3,,1230000000.0,0.75,2086000000.0,923000000.0,948000000.0,4313000000.0,0.48365406909343844,0.21980060282865754,0.21400417342916764,0.7504065040650406
AMD,2021Q4,,,,2426000000.0,974000000.0,1207000000.0,4826000000.0,0.5026937422295897,0.25010360547036886,0.2018234562784915,
AMD,2022Q1,,1410000000.0,0.56,2818000000.0,786000000.0,951000000.0,5887000000.0,0.4786818413453372,0.16154238151860031,0.13351452352641413,0.5574468085106383
AMD,2022Q2,,1632000000.0,0.27,3028000000.0,447000000.0,526000000.0,6550000000.0,0.4622900763358779,0.08030534351145038,0.0682442748091603,0.27389705882352944
AMD,2022Q3,,1625000000.0,0.04,2354000000.0,66000000.0,-64000000.0,5565000000.0,0.4230008984725966,-0.011500449236298293,0.011859838274932614,0.040615384615384616
AMD,2022Q4,,,,2403000000.0,21000000.0,-149000000.0,5599000000.0,0.42918378281836045,-0.02661189498124665,0.0037506697624575818,
AMD,2023Q1,,1611000000.0,-0.09,2359000000.0,-139000000.0,-145000000.0,5353000000.0,0.4406874649729124,-0.02708761442181954,-0.025966747618158044,-0.08628181253879579
